STATEFP,COUNTYFP,TRACTCE,geocode,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME.y,total_pop,total_HU,total_vacant,med_HH_Income,workfulltime_ins,HH_SSIncome,B17006_006E,disabled_belpov,disabled_nopov,HH_oneworker,HH_oneearner,B10010_003E,child_disabled_publicins,child_disabled_privateins,B27003_001E,B27002_001E,totalpop_35_64,empins_35_64,indins_35_64,medicare_35_64,medicaid_35_64,tricare_35_64,VAins35_64,blackpop,whitepop,poverty,childpop,povertychild,internetaccess,HHwithchildSNAP,ownernovehicle,renternovehicle,racehispanic,PCTdisabled_belpov,PCTdisabled_nopov,PCTHH_oneworker,PCTHH_oneearner,PCT_RecSSI,PCTchild_disabled_publicins,PCTchild_disabled_privateins,PCTPrivate35_64,PCTPublic35_64,PCTblack,PCTwhite,PCTpov,PCTchildpov,PCTvacant,PCTinternetaccess,PCTfamiliesSNAP,PCTnovehicle,PCThispanic,geometry
42,101,028600,42101028600,286,Census Tract 286,G5020,S,666562,0,40.0288604,-75.1276101,"Census Tract 286, Philadelphia County, Pennsylvania",7281,2605,144,53005,2464,252,91,405,473,1185,994,NA,1291,403,7281,7281,2985,1032,119,61,1168,0,0,4280,462,1785,2026,728,2450,937,418,243,2514,0.055624227,0.064963604,0.162752369,0.136519709,0.096737044,0.177310809,0.05534954,0.38559464,0.411725293,0.587831342,0.063452822,0.245158632,0.359328727,0.055278311,0.94049904,0.359692898,0.253742802,0.345282241,"MULTIPOLYGON (((-75.13317 40.0243, -75.13301 40.025, -75.13284 40.02578, -75.13251 40.02727, -75.13235 40.02802, -75.13217 40.02877, -75.13183 40.03032, -75.13161 40.03135, -75.13151 40.03187, -75.13139 40.03235, -75.13129 40.03282, -75.12894 40.03253, -75.12843 40.03247, -75.12826 40.03245, -75.12793 40.03241, -75.12759 40.03237, -75.12725 40.03234, -75.12691 40.03231, -75.12656 40.03229, -75.12622 40.03228, -75.12616 40.03228, -75.12588 40.03228, -75.12554 40.03228, -75.1252 40.03231, -75.12486 40.03236, -75.12453 40.03244, -75.12423 40.03255, -75.12417 40.03258, -75.12392 40.03267, -75.1236 40.03277, -75.1233 40.03289, -75.12302 40.03305, -75.12275 40.03321, -75.12248 40.03338, -75.12223 40.03355, -75.12196 40.03373, -75.12177 40.03353, -75.12171 40.03347, -75.12196 40.03272, -75.12217 40.03186, -75.12239 40.03071, -75.12256 40.02996, -75.12273 40.02915, -75.12303 40.02769, -75.12316 40.02712, -75.12318 40.02704, -75.12327 40.02659, -75.12342 40.02593, -75.1243 40.0258, -75.12539 40.02565, -75.12635 40.0255, -75.1269 40.02542, -75.1272 40.02537, -75.12813 40.02522, -75.12872 40.0251, -75.1291 40.02501, -75.13061 40.0247, -75.13165 40.02448, -75.13235 40.02433, -75.13321 40.02414, -75.13317 40.0243)))"
42,101,028700,42101028700,287,Census Tract 287,G5020,S,384526,0,40.0221385,-75.1313206,"Census Tract 287, Philadelphia County, Pennsylvania",2688,783,86,23160,556,60,288,158,63,408,318,NA,995,212,2688,2688,783,176,47,62,162,0,0,559,620,1529,1111,853,670,1095,64,196,2019,0.058779762,0.0234375,0.151785714,0.118303571,0.076628352,0.37016369,0.078869048,0.284802043,0.286079183,0.20796131,0.230654762,0.568824405,0.767776778,0.109833972,0.855683269,1.398467433,0.332056194,0.751116071,"MULTIPOLYGON (((-75.13568 40.02295, -75.13567 40.02306, -75.13566 40.02316, -75.13566 40.02327, -75.13568 40.02338, -75.13572 40.0236, -75.13532 40.02369, -75.13428 40.02392, -75.13321 40.02414, -75.13235 40.02433, -75.13165 40.02448, -75.13061 40.0247, -75.1291 40.02501, -75.12872 40.0251, -75.12813 40.02522, -75.1272 40.02537, -75.1269 40.02542, -75.12635 40.0255, -75.12539 40.02565, -75.12541 40.02551, -75.12546 40.02518, -75.12547 40.02517, -75.12549 40.02503, -75.12587 40.02498, -75.1262 40.02493, -75.12667 40.02487, -75.12697 40.02482, -75.12722 40.02478, -75.12753 40.02357, -75.1277 40.02289, -75.12792 40.02198, -75.12888 40.01895, -75.12956 40.01903, -75.13013 40.0191, -75.13074 40.01918, -75.13133 40.01925, -75.13183 40.01932, -75.13233 40.01939, -75.13326 40.0195, -75.13419 40.01962, -75.13487 40.01971, -75.13543 40.01978, -75.13527 40.02054, -75.13582 40.02065, -75.13568 40.02295)))"
42,101,029000,42101029000,290,Census Tract 290,G5020,S,773393,9535,40.030849,-75.1171388,"Census Tract 290, Philadelphia County, Pennsylvania",9054,2112,135,43209,1957,189,253,217,603,610,780,NA,2105,468,9039,9039,2640,583,73,147,706,0,30,3373,1270,3256,3364,1659,1634,2839,223,221,3438,0.023967307,0.066600398,0.067373537,0.086149768,0.089488636,0.232493925,0.051689861,0.248484848,0.334469697,0.372542523,0.140269494,0.359620057,0.493162901,0.063920455,0.773674242,1.344223485,0.210227273,0.37972167,"MULTIPOLYGON (((-75.12327 40.02659, -75.12318 40.02704, -75.12316 40.02712, -75.12303 40.02769, -75.12273 40.02915, -75.12256 40.02996, -75.12239 40.03071, -75.12217 40.03186, -75.12196 40.03272, -75.12171 40.03347, -75.12071 40.03364, -75.1207 40.03365, -75.11925 40.03343, -75.11786 40.03327, -75.11608 40.03304, -75.11551 40.03375, -75.1149 40.03445, -75.11461 40.0348, -75.11403 40.03547, -75.11321 40.03645, -75.11316 40.03651, -75.11294 40.03637, -75.11276 40.03619, -75.11252 40.03594, -75.11235 40.03573, -75.11226 40.03549, -75.11208 40.03512, -75.11195 40.03487, -75.11168 40.0347, -75.11142 40.0345, -75.11141 40.03448, -75.1112 40.03426, -75.11109 40.03399, -75.11114 40.03397, -75.11114 40.03393, -75.11112 40.03391, -75.11109 40.03387, -75.11103 40.03377, -75.111 40.03371, -75.11096 40.03364, -75.11091 40.03356, -75.11083 40.0335, -75.11082 40.03354, -75.11075 40.03332, -75.11074 40.03312, -75.11081 40.03294, -75.11087 40.03278, -75.11087 40.03259, -75.11093 40.03234, -75.111 40.03213, -75.11102 40.03185, -75.11105 40.03158, -75.1111 40.03127, -75.11114 40.03104, -75.11116 40.03092, -75.11114 40.03061, -75.11113 40.03039, -75.1111 40.03012, -75.11105 40.02996, -75.11097 40.02976, -75.1109 40.0296, -75.1109 40.02937, -75.11095 40.0291, -75.11101 40.0289, -75.11111 40.02873, -75.11128 40.02849, -75.11142 40.02831, -75.11154 40.02818, -75.11168 40.02807, -75.11181 40.028, -75.11193 40.02799, -75.11209 40.028, -75.1122 40.02796, -75.11231 40.02795, -75.11244 40.02802, -75.11247 40.02791, -75.11268 40.02782, -75.11285 40.02773, -75.11288 40.02768, -75.11288 40.02761, -75.11288 40.02746, -75.11294 40.02745, -75.11325 40.0274, -75.11378 40.02732, -75.1146 40.02721, -75.11467 40.0272, -75.11512 40.02712, -75.11558 40.02707, -75.11575 40.02704, -75.11726 40.02682, -75.11829 40.02666, -75.12002 40.02642, -75.12027 40.02638, -75.12184 40.02616, -75.12342 40.02593, -75.12327 40.02659)))"
42,101,029300,42101029300,293,Census Tract 293,G5020,S,685583,9747,40.0140522,-75.091993,"Census Tract 293, Philadelphia County, Pennsylvania",3048,1187,125,NA,708,240,25,463,177,420,302,NA,611,51,3007,3007,1162,103,42,52,598,0,12,428,1320,1543,753,528,907,528,257,316,1566,0.151902887,0.058070866,0.137795276,0.099081365,0.202190396,0.200459318,0.016732283,0.124784854,0.569707401,0.140419948,0.433070866,0.506233596,0.701195219,0.105307498,0.764111205,0.444818871,0.48272957,0.513779528,"MULTIPOLYGON (((-75.09704 40.01602, -75.09703 40.01676, -75.09701 40.01764, -75.09698 40.01787, -75.09696 40.01807, -75.09691 40.01826, -75.09674 40.01873, -75.0959 40.0196, -75.09441 40.01953, -75.09335 40.01898, -75.09238 40.01846, -75.09195 40.01822, -75.0913 40.01788, -75.09033 40.01736, -75.08942 40.01688, -75.08861 40.01644, -75.08805 40.01614, -75.0872 40.01569, -75.08638 40.01526, -75.08552 40.01479, -75.08582 40.01445, -75.08635 40.01387, -75.08758 40.01252, -75.08765 40.01243, -75.08797 40.0121, -75.08873 40.01092, -75.0892 40.01018, -75.08927 40.01006, -75.08953 40.00967, -75.08966 40.00947, -75.08986 40.00913, -75.09009 40.00876, -75.09031 40.00838, -75.09034 40.00834, -75.09093 40.00744, -75.09099 40.00732, -75.09117 40.00705, -75.09181 40.00601, -75.09239 40.00551, -75.09248 40.00543, -75.09254 40.00538, -75.09263 40.00549, -75.09279 40.00564, -75.09289 40.0058, -75.09291 40.00597, -75.0929 40.0061, -75.09283 40.00629, -75.09271 40.00644, -75.09249 40.00662, -75.0923 40.00682, -75.09219 40.00697, -75.09213 40.00718, -75.09213 40.00734, -75.09224 40.00756, -75.09243 40.00777, -75.09257 40.00793, -75.09263 40.008, -75.09278 40.00815, -75.09298 40.00827, -75.09338 40.00851, -75.09374 40.00872, -75.09401 40.0089, -75.09423 40.00902, -75.09445 40.00914, -75.09456 40.0092, -75.09469 40.00927, -75.09482 40.00941, -75.09491 40.00956, -75.09503 40.00977, -75.09507 40.01001, -75.09511 40.01016, -75.09509 40.01026, -75.09508 40.01031, -75.09494 40.01054, -75.09471 40.01087, -75.09457 40.01108, -75.09436 40.01138, -75.09431 40.01146, -75.09413 40.01172, -75.09389 40.01209, -75.09368 40.0124, -75.09358 40.01258, -75.09351 40.01277, -75.09348 40.01291, -75.09347 40.01295, -75.09346 40.01304, -75.09346 40.01308, -75.09346 40.01313, -75.09349 40.01327, -75.09353 40.0134, -75.0936 40.01353, -75.0937 40.01372, -75.09378 40.01384, -75.09388 40.01399, -75.09397 40.01415, -75.09407 40.01432, -75.09418 40.01449, -75.0943 40.01466, -75.09434 40.01472, -75.0944 40.01479, -75.09449 40.01487, -75.09454 40.01492, -75.0947 40.01505, -75.09486 40.01516, -75.09503 40.01527, -75.09518 40.01537, -75.09535 40.01547, -75.09554 40.01558, -75.09568 40.01566, -75.09582 40.01575, -75.09592 40.0158, -75.09601 40.01584, -75.0961 40.01588, -75.0962 40.01591, -75.09631 40.01593, -75.09642 40.01595, -75.09655 40.01597, -75.09673 40.01598, -75.09704 40.01595, -75.09704 40.01602)))"
42,101,029400,42101029400,294,Census Tract 294,G5020,S,647650,2470,40.009462,-75.0859621,"Census Tract 294, Philadelphia County, Pennsylvania",4158,1343,78,21525,728,195,115,260,238,557,538,NA,1404,88,4158,4158,1295,207,36,0,770,0,0,1823,1020,2477,1741,1158,929,1284,165,401,1778,0.062530063,0.057239057,0.133958634,0.129389129,0.145197319,0.337662338,0.021164021,0.187644788,0.594594595,0.438431938,0.245310245,0.595719096,0.66513498,0.058078928,0.691734922,0.956068503,0.421444527,0.427609428,"MULTIPOLYGON (((-75.09254 40.00538, -75.09248 40.00543, -75.09239 40.00551, -75.09181 40.00601, -75.09117 40.00705, -75.09099 40.00732, -75.09093 40.00744, -75.09034 40.00834, -75.09031 40.00838, -75.09009 40.00876, -75.08986 40.00913, -75.08966 40.00947, -75.08953 40.00967, -75.08927 40.01006, -75.0892 40.01018, -75.08873 40.01092, -75.08797 40.0121, -75.08765 40.01243, -75.08758 40.01252, -75.08635 40.01387, -75.08582 40.01445, -75.08552 40.01479, -75.08465 40.01431, -75.08399 40.01397, -75.08325 40.01356, -75.08269 40.01327, -75.0822 40.01302, -75.0817 40.01274, -75.08086 40.0119, -75.08031 40.01139, -75.07959 40.0107, -75.07928 40.01041, -75.07888 40.01003, -75.07875 40.00988, -75.07861 40.00935, -75.07848 40.00872, -75.07845 40.00859, -75.07924 40.00839, -75.08124 40.00789, -75.08309 40.00744, -75.08367 40.00729, -75.08432 40.00714, -75.08465 40.00706, -75.08497 40.00697, -75.08529 40.00688, -75.08561 40.00678, -75.08593 40.00668, -75.08624 40.00657, -75.08655 40.00646, -75.08686 40.00634, -75.08711 40.00623, -75.08715 40.00621, -75.08745 40.00608, -75.08773 40.00593, -75.088 40.00577, -75.08826 40.00559, -75.08851 40.00541, -75.08877 40.00525, -75.08903 40.00508, -75.08929 40.0049, -75.08952 40.00471, -75.08975 40.00451, -75.08983 40.00444, -75.09003 40.00426, -75.09015 40.00415, -75.09027 40.00419, -75.09061 40.0043, -75.09101 40.00445, -75.0913 40.00454, -75.09158 40.00464, -75.09175 40.0047, -75.0919 40.00478, -75.09202 40.00485, -75.09214 40.00494, -75.09222 40.00508, -75.09237 40.0052, -75.0925 40.00534, -75.09254 40.00538)))"
42,101,036203,42101036203,362.03,Census Tract 362.03,G5020,S,1532105,1401,40.0760921,-74.9742967,"Census Tract 362.03, Philadelphia County, Pennsylvania",4842,1847,83,73063,1819,294,28,14,309,511,371,NA,136,798,4831,4831,2002,1260,138,8,95,0,0,126,4249,246,1008,28,1654,236,177,147,340,0.002891367,0.063816605,0.105534903,0.076621231,0.159177044,0.028087567,0.164807931,0.698301698,0.051448551,0.026022305,0.877529946,0.050805452,0.027777778,0.044937737,0.895506226,0.12777477,0.175419599,0.070218918,"MULTIPOLYGON (((-74.98242 40.06542, -74.98242 40.06551, -74.98241 40.06574, -74.98236 40.06611, -74.9823 40.06642, -74.98195 40.06756, -74.98183 40.06797, -74.98173 40.06841, -74.98165 40.06881, -74.98156 40.06952, -74.98141 40.07099, -74.98135 40.07149, -74.98126 40.07178, -74.98117 40.07198, -74.98098 40.07238, -74.98036 40.07369, -74.97985 40.07473, -74.97935 40.07576, -74.97883 40.07689, -74.97825 40.07828, -74.97792 40.07919, -74.97768 40.07983, -74.97744 40.08024, -74.97725 40.08051, -74.9763 40.08145, -74.97604 40.08167, -74.97582 40.08189, -74.97562 40.08215, -74.97528 40.08259, -74.97376 40.08453, -74.97195 40.08689, -74.97161 40.08724, -74.97138 40.08705, -74.97117 40.08691, -74.97057 40.08638, -74.97019 40.08602, -74.96989 40.08571, -74.96866 40.08433, -74.96755 40.08308, -74.96681 40.08221, -74.96666 40.08201, -74.96647 40.08174, -74.96634 40.08154, -74.96618 40.08125, -74.96608 40.08103, -74.96595 40.08072, -74.96583 40.08037, -74.96568 40.0799, -74.96562 40.07963, -74.9649 40.07733, -74.96488 40.07727, -74.96484 40.07715, -74.96489 40.07716, -74.96496 40.07717, -74.96542 40.07723, -74.96561 40.07724, -74.96592 40.07728, -74.96622 40.07726, -74.9664 40.07719, -74.96653 40.07708, -74.96667 40.07689, -74.96673 40.07673, -74.96677 40.07663, -74.96688 40.07644, -74.96706 40.07638, -74.9674 40.07634, -74.96759 40.07634, -74.96777 40.07632, -74.96803 40.07631, -74.96845 40.0763, -74.96876 40.0763, -74.96904 40.07633, -74.96925 40.07636, -74.96947 40.0764, -74.96972 40.07641, -74.96985 40.07638, -74.96997 40.07629, -74.97011 40.07623, -74.97026 40.07619, -74.97039 40.07618, -74.97048 40.07612, -74.97057 40.07604, -74.97067 40.07596, -74.97077 40.07594, -74.97089 40.07597, -74.97108 40.07599, -74.9712 40.07593, -74.9713 40.07584, -74.97133 40.07572, -74.97135 40.07562, -74.97136 40.07554, -74.97135 40.07543, -74.97134 40.07532, -74.97131 40.07523, -74.97128 40.07506, -74.97127 40.07494, -74.97128 40.07483, -74.97131 40.07469, -74.97134 40.07464, -74.97139 40.07459, -74.97147 40.07452, -74.97148 40.07443, -74.97147 40.07435, -74.97144 40.07429, -74.97141 40.07426, -74.97126 40.07415, -74.97106 40.07397, -74.97104 40.07386, -74.97104 40.07382, -74.97106 40.07373, -74.9711 40.0737, -74.97126 40.07361, -74.9714 40.07352, -74.97163 40.07337, -74.97194 40.07332, -74.97208 40.07325, -74.97215 40.0732, -74.97221 40.07314, -74.97223 40.07304, -74.97224 40.07294, -74.97226 40.0728, -74.97228 40.07268, -74.97229 40.07267, -74.97233 40.07256, -74.97235 40.07241, -74.97238 40.07234, -74.97244 40.07223, -74.97258 40.07214, -74.97294 40.07192, -74.97309 40.07181, -74.97314 40.07172, -74.97317 40.07156, -74.97325 40.07149, -74.97329 40.07147, -74.97342 40.0714, -74.97374 40.07124, -74.97387 40.07118, -74.97389 40.07117, -74.9739 40.07117, -74.97399 40.07113, -74.97414 40.07107, -74.9742 40.07104, -74.97432 40.07099, -74.97438 40.07096, -74.97442 40.07095, -74.97464 40.07081, -74.97475 40.07065, -74.97487 40.07046, -74.97491 40.07023, -74.97501 40.07009, -74.9751 40.07003, -74.97517 40.06999, -74.97524 40.06994, -74.97527 40.06993, -74.97548 40.06983, -74.97599 40.0696, -74.97614 40.06948, -74.9762 40.06943, -74.97629 40.06933, -74.97662 40.0692, -74.9767 40.06914, -74.97673 40.06907, -74.97679 40.06901, -74.97686 40.06887, -74.97689 40.06879, -74.9769 40.06871, -74.97699 40.06863, -74.9771 40.06844, -74.9771 40.0684, -74.97712 40.06832, -74.97712 40.06825, -74.97721 40.06817, -74.9773 40.06812, -74.97742 40.06803, -74.97746 40.06792, -74.97753 40.06774, -74.97763 40.06759, -74.97765 40.06759, -74.97779 40.06754, -74.978 40.0675, -74.97826 40.06748, -74.9786 40.06742, -74.97882 40.0674, -74.97903 40.06733, -74.97921 40.06726, -74.97934 40.06717, -74.97944 40.06708, -74.97948 40.06702, -74.97955 40.06691, -74.97967 40.06684, -74.97983 40.06669, -74.97999 40.06657, -74.98019 40.06645, -74.98042 40.06634, -74.98058 40.06625, -74.98069 40.0662, -74.98084 40.0661, -74.98088 40.06603, -74.98089 40.06591, -74.98092 40.06572, -74.98095 40.06556, -74.98099 40.06551, -74.98102 40.06494, -74.9811 40.06492, -74.98115 40.06491, -74.98235 40.06467, -74.98242 40.06535, -74.98242 40.06542)))"
42,101,009801,42101009801,98.01,Census Tract 98.01,G5020,S,297978,0,39.9775172,-75.2665972,"Census Tract 98.01, Philadelphia County, Pennsylvania",2455,1051,58,68165,913,38,19,74,145,807,235,NA,310,365,2455,2455,1055,547,35,11,231,21,0,2175,192,346,633,125,861,153,189,144,0,0.030142566,0.059063136,0.328716904,0.095723014,0.036156042,0.126272912,0.148676171,0.571563981,0.229383886,0.885947047,0.078207739,0.140936864,0.197472354,0.055185538,0.819219791,0.145575642,0.316841104,0,"MULTIPOLYGON (((-75.27131 39.97928, -75.26926 39.98019, -75.26797 39.98076, -75.26765 39.98039, -75.26716 39.97999, -75.26649 39.9796, -75.26604 39.97934, -75.26592 39.97925, -75.26426 39.97856, -75.26419 39.97853, -75.26328 39.97815, -75.26299 39.978, -75.26287 39.97793, -75.262 39.9776, -75.26224 39.97726, -75.26204 39.97715, -75.26199 39.97706, -75.26197 39.97699, -75.26196 39.9769, -75.26199 39.97682, -75.26203 39.97674, -75.26305 39.97575, -75.26281 39.97561, -75.26394 39.97468, -75.26426 39.97442, -75.26503 39.97514, -75.26528 39.97537, -75.26556 39.97564, -75.26759 39.97466, -75.26846 39.97572, -75.26869 39.976, -75.26889 39.97625, -75.2691 39.97651, -75.26933 39.97678, -75.26958 39.9771, -75.26981 39.9774, -75.27005 39.97767, -75.27031 39.97799, -75.27131 39.97928)))"
42,101,012201,42101012201,122.01,Census Tract 122.01,G5020,S,376738,2325,40.0034648,-75.2106388,"Census Tract 122.01, Philadelphia County, Pennsylvania",2828,2042,330,36646,932,242,0,238,104,967,182,NA,349,156,2828,2828,995,571,69,0,93,0,0,1583,716,623,349,0,1621,132,0,796,105,0.084158416,0.036775106,0.341937765,0.064356436,0.118511263,0.123408769,0.055162659,0.64321608,0.093467337,0.559759547,0.253182461,0.22029703,0,0.161606268,0.793829579,0.064642507,0.389813908,0.037128713,"MULTIPOLYGON (((-75.21479 40.00289, -75.21462 40.00336, -75.21437 40.00409, -75.21405 40.00501, -75.21403 40.00508, -75.21352 40.00495, -75.21258 40.00479, -75.21243 40.00479, -75.21232 40.00481, -75.21216 40.00485, -75.21202 40.00488, -75.21187 40.00497, -75.21185 40.00499, -75.2113 40.00542, -75.21079 40.00582, -75.21041 40.00611, -75.21008 40.00639, -75.21002 40.0065, -75.20995 40.00663, -75.20982 40.00688, -75.20977 40.00698, -75.2097 40.00706, -75.20955 40.00714, -75.20948 40.00709, -75.20858 40.00638, -75.20836 40.00628, -75.20818 40.00624, -75.20798 40.00625, -75.20778 40.0063, -75.20774 40.00632, -75.20759 40.0064, -75.2075 40.00647, -75.20707 40.00632, -75.20605 40.00601, -75.20338 40.00516, -75.20129 40.00597, -75.20099 40.00527, -75.20126 40.00517, -75.20153 40.00509, -75.20179 40.00497, -75.20193 40.00487, -75.20206 40.00473, -75.20218 40.00455, -75.20219 40.00454, -75.20274 40.00382, -75.20277 40.00378, -75.20284 40.00371, -75.20291 40.00363, -75.20319 40.00339, -75.20336 40.00338, -75.20476 40.00316, -75.20503 40.00312, -75.20638 40.00292, -75.20671 40.00287, -75.20737 40.00277, -75.20771 40.00271, -75.20825 40.00262, -75.20835 40.0026, -75.20916 40.00247, -75.20924 40.00245, -75.20938 40.00243, -75.20946 40.00242, -75.21047 40.00224, -75.21114 40.00212, -75.21167 40.00204, -75.21176 40.00202, -75.21304 40.00175, -75.21444 40.00144, -75.21536 40.00124, -75.21479 40.00289)))"
42,101,007101,42101007101,71.01,Census Tract 71.01,G5020,S,253257,0,39.938158,-75.2249984,"Census Tract 71.01, Philadelphia County, Pennsylvania",2642,809,290,34552,428,89,86,68,202,228,199,NA,458,127,2567,2567,790,186,30,0,388,0,0,2352,147,1035,553,282,483,411,91,295,109,0.025738077,0.076457229,0.086298259,0.075321726,0.110012361,0.17335352,0.048069644,0.273417722,0.491139241,0.890234671,0.055639667,0.391748675,0.50994575,0.358467244,0.597033375,0.508034611,0.477132262,0.041256624,"MULTIPOLYGON (((-75.22923 39.93709, -75.22884 39.93736, -75.22836 39.9377, -75.22783 39.93808, -75.22738 39.93839, -75.22685 39.93877, -75.22638 39.9391, -75.22595 39.9394, -75.22548 39.93973, -75.22411 39.94069, -75.22361 39.94105, -75.22343 39.94118, -75.22324 39.94131, -75.22275 39.94165, -75.22155 39.94065, -75.22028 39.93957, -75.22164 39.93861, -75.2221 39.93828, -75.22253 39.93798, -75.22301 39.93764, -75.22355 39.93727, -75.22392 39.937, -75.22439 39.93668, -75.22478 39.93642, -75.22491 39.93632, -75.22536 39.936, -75.22589 39.93563, -75.22638 39.93528, -75.22676 39.93501, -75.22725 39.93466, -75.22853 39.93573, -75.22914 39.93624, -75.22973 39.93674, -75.22923 39.93709)))"
42,101,002801,42101002801,28.01,Census Tract 28.01,G5020,S,222950,0,39.9289729,-75.1568319,"Census Tract 28.01, Philadelphia County, Pennsylvania",4500,1651,140,67021,1474,41,63,111,347,806,393,NA,736,339,4500,4500,1822,782,77,15,124,9,0,42,2393,893,1126,182,1466,585,205,331,1274,0.024666667,0.077111111,0.179111111,0.087333333,0.024833434,0.163555556,0.075333333,0.476399561,0.076289791,0.009333333,0.531777778,0.198444444,0.161634103,0.084797093,0.887946699,0.354330709,0.324651726,0.283111111,"MULTIPOLYGON (((-75.1591 39.92593, -75.15902 39.92631, -75.15893 39.92673, -75.15883 39.92717, -75.15881 39.92724, -75.15874 39.92756, -75.15867 39.92795, -75.15857 39.92838, -75.15849 39.92875, -75.15839 39.92918, -75.1583 39.9296, -75.15822 39.92997, -75.15812 39.93039, -75.15803 39.9308, -75.15784 39.93162, -75.15778 39.93194, -75.15773 39.93215, -75.1577 39.93231, -75.15765 39.9325, -75.15758 39.93284, -75.15602 39.93263, -75.15557 39.93258, -75.15495 39.93249, -75.15445 39.93242, -75.15456 39.932, -75.15464 39.93162, -75.15474 39.93121, -75.15483 39.93078, -75.15491 39.93043, -75.155 39.92998, -75.15509 39.92955, -75.15517 39.92919, -75.15527 39.92876, -75.15537 39.92834, -75.15546 39.92796, -75.15555 39.92755, -75.15564 39.92712, -75.15573 39.92674, -75.15582 39.92632, -75.15592 39.92589, -75.156 39.92553, -75.15609 39.9251, -75.15767 39.92531, -75.1592 39.92551, -75.1591 39.92593)))"
42,101,029800,42101029800,298,Census Tract 298,G5020,S,649154,0,40.0159528,-75.0678013,"Census Tract 298, Philadelphia County, Pennsylvania",5204,1948,208,36563,1432,264,0,363,502,806,557,NA,1238,338,5204,5204,1795,501,69,51,526,0,51,2258,1660,1501,1534,512,1576,1219,229,400,2034,0.069754035,0.096464258,0.154880861,0.107033051,0.135523614,0.237893928,0.064950038,0.317548747,0.349860724,0.433897002,0.318985396,0.288431975,0.333767927,0.106776181,0.809034908,0.625770021,0.322895277,0.39085319,"MULTIPOLYGON (((-75.07333 40.01971, -75.07284 40.01998, -75.07277 40.01999, -75.07227 40.02025, -75.07064 40.0211, -75.06916 40.02186, -75.06909 40.0219, -75.06862 40.02151, -75.06852 40.02139, -75.06827 40.02111, -75.06819 40.02101, -75.06791 40.02069, -75.06752 40.02024, -75.06741 40.02011, -75.06735 40.02004, -75.06715 40.01982, -75.06701 40.01967, -75.06695 40.01959, -75.06612 40.01865, -75.06532 40.01775, -75.0652 40.01761, -75.06511 40.01751, -75.06431 40.01658, -75.06338 40.01552, -75.06292 40.015, -75.06252 40.01454, -75.06206 40.01402, -75.0619 40.01384, -75.06141 40.01328, -75.06134 40.01276, -75.06164 40.01269, -75.06196 40.01261, -75.06229 40.01253, -75.06261 40.01246, -75.06308 40.01235, -75.06327 40.0123, -75.06358 40.01223, -75.06575 40.01171, -75.0672 40.01136, -75.06752 40.01129, -75.06785 40.01121, -75.06951 40.0108, -75.06979 40.01154, -75.06985 40.01169, -75.06999 40.01203, -75.07043 40.01317, -75.07086 40.01435, -75.07105 40.01485, -75.07118 40.0152, -75.07122 40.01529, -75.0713 40.01548, -75.07146 40.01592, -75.07165 40.01642, -75.07185 40.01695, -75.07218 40.01781, -75.07239 40.01837, -75.07258 40.01887, -75.07265 40.01893, -75.07302 40.01926, -75.07329 40.01953, -75.07338 40.01965, -75.07333 40.01971)))"
